rule_id,source_id,source_name,file,page,actor,rule
04-170,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), reassess the risk level."
04-171,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), acknowledge that change is difficult, that it’s normal not to be successful on the first try, and that reaching a goal is a learning process."
04-172,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), notice the good by praising honesty and efforts, reinforcing strengths, and supporting any positive change."
04-173,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), relate drinking to associated consequences or problems to enhance motivation."
04-174,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), identify and address challenges and opportunities in reaching the goal."
04-175,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s) and these measures are not already under way, consider engaging parents and referring for further evaluation."
04-176,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), reinforce the importance of the goal(s) and plan, and renegotiate specific steps, as needed."
04-177,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), conduct, complete, or update the comprehensive psychosocial interview."
04-178,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), reinforce and support continued adherence to recommendations."
04-179,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), notice the good: praise progress and reinforce strengths and healthy decisions."
04-180,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), elicit future goals to build on prior ones."
04-181,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), conduct, complete, or update the comprehensive psychosocial interview."
04-182,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), rescreen at least annually."
05-001,05,Horowitz 2012 ASQ development,05a_Horowitz_2012_ASQ_development.pdf,2,emergency-department clinician,"Any patient who answers positively to a trigger question (any level of current suicidal ideation, past suicidal behaviour, or severe depression) requires a further psychiatric assessment, conducted as per the standard of care for suicidal risk in the emergency department."
05-002,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Ask the patient: 1. In the past few weeks, have you wished you were dead?"
05-003,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Ask the patient: 2. In the past few weeks, have you felt that you or your family would be better off if you were dead?"
05-004,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Ask the patient: 3. In the past week, have you been having thoughts about killing yourself?"
05-005,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Ask the patient: 4. Have you ever tried to kill yourself? If yes, when was the most recent attempt — within last 12 months or over 1 year ago?"
05-006,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient answers Yes to any of the four screening questions (wished you were dead in the past few weeks; felt you or your family would be better off if you were dead in the past few weeks; thoughts about killing yourself in the past week; ever tried to kill yourself), ask the acuity question: 'Are you having thoughts of killing yourself right now?' If yes, ask them to describe briefly."
05-007,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient answers No to all four screening questions (wished you were dead; you or your family better off if you were dead; thoughts about killing yourself in the past week; ever tried to kill yourself), the screen is negative and no intervention is necessary at this time."
05-008,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,Clinical judgment can always override a negative screen: the clinician may act even when the patient answered No to all four screening questions.
05-009,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient answers Yes to any of the four screening questions (wished you were dead in the past few weeks; felt you or your family would be better off if you were dead in the past few weeks; thoughts about killing yourself in the past week; ever tried to kill yourself) AND Yes to 'Are you having thoughts of killing yourself right now?', the screen is an acute positive: imminent or acute risk is identified."
05-010,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On an acute positive screen, the patient requires a STAT/urgent safety/full mental health evaluation, and the patient cannot leave until evaluated for safety."
05-011,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On an acute positive screen, keep patient in sight and remove dangerous objects from room (if possible)."
05-012,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On an acute positive screen, alert clinician responsible for patient’s care."
05-013,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient answers Yes to any of the four screening questions (wished you were dead in the past few weeks; felt you or your family would be better off if you were dead in the past few weeks; thoughts about killing yourself in the past week; ever tried to kill yourself) AND No to 'Are you having thoughts of killing yourself right now?', the screen is a non-acute positive: potential risk is identified."
05-014,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On a non-acute positive screen, the patient needs a brief suicide safety assessment to determine if a full mental health evaluation is needed (and when)."
05-015,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Exception: if the screen is positive only because the patient has ever tried to kill themselves, and for an adult the most recent attempt was more than one year ago, a brief suicide safety assessment may not be necessary."
05-016,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Exception: if the screen is positive only because the patient has ever tried to kill themselves, and for a youth or young adult (for example under age 25) the most recent attempt was more than one year ago AND a documented brief suicide safety assessment has been conducted since that attempt, a brief suicide safety assessment may not be necessary."
05-017,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,Non-acute positive status does NOT require 1-to-1 observation while patient is awaiting further assessment (unless there are other safety concerns).
05-018,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If an adult patient, or parent/guardian of a youth patient, refuses the brief suicide safety assessment, document the refusal; the patient can be permitted to leave, unless there are other safety concerns, and a follow-up call is recommended."
05-019,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On a non-acute positive screen, alert clinician responsible for patient’s care."
05-020,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient refuses to answer the screening questions: for youth, refusal is considered a non-acute positive screen."
05-021,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient refuses to answer the screening questions: for adults, refusal is NOT considered a positive screen; no intervention is necessary at this time unless there are other safety concerns. Document the refusal."
05-022,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Provide resources to all patients: 988 Suicide and Crisis Lifeline, call or text 988, and 988lifeline.org."
05-023,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Provide resources to all patients: Crisis Text Line, text HOME or HOLA to 741741, and www.crisistextline.org."
05-024,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA",Use the Brief Suicide Safety Assessment after a patient aged 8 to 24 screens positive on the four ASQ questions (wished you were dead; you or your family better off if you were dead; thoughts about killing yourself in the past week; ever tried to kill yourself).
05-025,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","The Brief Suicide Safety Assessment is an assessment guide for mental health clinicians, MDs, NPs, or PAs."
05-026,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA",Step 1: Praise patient for discussing their thoughts — “I’m here to follow up on your responses to the suicide risk screening questions. These are hard things to talk about. Thank you for telling us. I need to ask you a few more questions.”
05-027,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","Assess the patient, starting by reviewing the patient's answers to the four ASQ screening questions."
05-028,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","If possible, assess patient alone depending on developmental considerations and parent willingness."
05-029,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","Determine if and how often the patient is having suicidal thoughts. Ask the patient: “In the past few weeks, have you been thinking about killing yourself?” If yes, ask: “How often?” (once or twice a day, several times a day, a couple times a week, etc.)"
05-030,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA",Ask the patient: “When was the last time you had these thoughts?”
05-031,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","Ask the patient: “Are you having thoughts of killing yourself right now?” If “yes,” patient requires an urgent/STAT mental health evaluation and cannot be left alone; a positive response indicates imminent risk."
05-032,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","Assess if the patient has a suicide plan, regardless of how they responded to any other questions (ask about method and access to means). Ask the patient: “Do you have a plan to kill yourself?” If yes, ask: “What is your plan?” If no plan, ask: “If you were going to kill yourself, how would you do it?”"
05-033,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","Note: If the patient has a very detailed plan, this is more concerning than if they haven’t thought it through in great detail. If the plan is feasible (e.g., if they are planning to use pills and have access to pills), this is a reason for greater concern and removing or securing dangerous items (medications, guns, ropes, etc.)."
05-034,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","Evaluate past self-injury and history of suicide attempts (method, estimated date, intent). Ask the patient: “Have you ever tried to hurt yourself?” “Have you ever tried to kill yourself?” If yes, ask: “How? When? Why?” and assess intent: “Did you think [method] would kill you?” “Did you want to die?” (for youth, intent is as important as lethality of method)"
05-035,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA",Ask: “Did you receive medical/psychiatric treatment?”
05-036,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about depression: “In the past few weeks, have you felt so sad or depressed that it makes it hard to do the things you would like to do?”"
05-037,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about anxiety: “In the past few weeks, have you felt so worried that it makes it hard to do the things you would like to do or that you feel constantly agitated/on-edge?”"
05-038,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA",Ask the patient about impulsivity/recklessness: “Do you often act without thinking?”
05-039,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about hopelessness: “In the past few weeks, have you felt hopeless, like things would never get better?”"
05-040,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about anhedonia: “In the past few weeks, have you felt like you couldn’t enjoy the things that usually make you happy?”"
05-041,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA",Ask the patient about isolation: “Have you been keeping to yourself more than usual?”
05-042,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about irritability: “In the past few weeks, have you been feeling more irritable or grouchier than usual?”"
05-043,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about substance and alcohol use: “In the past few weeks, have you used drugs or alcohol?” If yes, ask: “What? How much?”"
05-044,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about sleep pattern: “In the past few weeks, have you had trouble falling asleep or found yourself waking up in the middle of the night or earlier than usual in the morning?”"
05-045,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about appetite: “In the past few weeks, have you noticed changes in your appetite? Have you been less hungry or more hungry than usual?”"
05-046,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about other concerns: “Recently, have there been any concerning changes in how you are thinking or feeling?”"
05-047,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","For all social support and stressor questions, if patient answers yes, ask them to describe."
05-048,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA","Ask the patient about their support network: “Is there a trusted adult you can talk to? Who? Have you ever seen a therapist/counselor?” If yes, ask: “When?”"
05-049,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA",Ask the patient about family situation: “Are there any conflicts at home that are hard to handle?”
05-050,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA",Ask the patient about school functioning: “Do you ever feel so much pressure at school (academic or social) that you can’t take it anymore?”
05-051,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA",Ask the patient about bullying: “Are you being bullied or picked on?”
05-052,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA",Ask the patient about suicide contagion: “Do you know anyone who has killed themselves or tried to kill themselves?”
05-053,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,2,"mental health clinician, MD, NP or PA",Ask the patient about reasons for living: “What are some of the reasons you would NOT kill yourself?”
05-054,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA","Step 3: Interview patient and parent/guardian together. If patient is 18 years or older, ask patient’s permission for parent/guardian to join."
05-055,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA","Say to the parent: “After speaking with your child, I have some concerns about his/her safety. We are glad your child spoke up as this can be a difficult topic to talk about. We would now like to get your perspective.”"
05-056,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Say to the parent: “Your child said… (reference positive responses on the asQ). Is this something he/she shared with you?”
05-057,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA","Ask the parent: “Does your child have a history of suicidal thoughts or behavior that you’re aware of?” If yes, say: “Please explain.”"
05-058,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Ask the parent: “Does your child seem sad or depressed? Anxious? Impulsive? Reckless? Hopeless? Irritable? Unable to enjoy the things that usually bring him/her pleasure? Withdrawn from friends or to be keeping to him/herself?”
05-059,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Ask the parent: “Have you noticed changes in your child’s sleeping pattern? Appetite?”
05-060,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Ask the parent: “Does your child use drugs or alcohol?”
05-061,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Ask the parent: “Has anyone in your family/close friend network ever tried to kill themselves?”
05-062,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA","Ask the parent: “How are potentially dangerous items stored in your home?” (e.g. guns, medications, poisons, etc.)"
05-063,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Ask the parent: “Does your child have a trusted adult they can talk to?” (Normalize that youth are often more comfortable talking to adults who are not their parents)
05-064,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Ask the parent: “Are you comfortable keeping your child safe at home?”
05-065,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA","At the end of the interview, ask the parent/guardian: “Is there anything you would like to tell me in private?”"
05-066,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA","Step 4: Make a safety plan with the patient; include the parent/guardian, if possible."
05-067,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Create a safety plan for managing potential future suicidal thoughts. A safety plan is different than making a “safety contract”; asking the patient to contract for safety is NOT effective and may be dangerous or give a false sense of security.
05-068,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Say to patient: “Our first priority is keeping you safe. Let’s work together to develop a safety plan for when you are having thoughts of suicide.”
05-069,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA","Discuss coping strategies to manage stress (such as journal writing, distraction, exercise, self-soothing techniques)."
05-070,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA","Discuss means restriction (securing or removing lethal means): “Research has shown that limiting access to dangerous objects saves lives. How will you secure or remove these potentially dangerous items (guns, medications, ropes, etc.)?”"
05-071,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Ask safety question: “Do you think you need help to keep yourself safe?” (A “no” response does not indicate that the patient is safe; but a “yes” is a reason to act immediately to ensure safety.)
05-072,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA","Step 5: Determine disposition. For all positive screens, follow up with patient at next appointment."
05-073,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA","After completing the assessment, choose the appropriate disposition plan."
05-074,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA","If possible, nurse should follow-up with a check-in phone call (within 48 hours) with all patients who screened positive."
05-075,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA",Disposition — emergency psychiatric evaluation: Patient is at imminent risk for suicide (current suicidal thoughts). Send to emergency department for extensive mental health evaluation (unless contact with a patient’s current mental health provider is possible and alternative safety plan for imminent risk is established).
05-076,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA",Disposition — further evaluation of risk is necessary: Review the safety plan and send home with a mental health referral as soon as patient can get an appointment (preferably within 72 hours).
05-077,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA",Disposition — patient might benefit from non-urgent mental health follow-up: Review the safety plan and send home with a mental health referral.
05-078,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA",Disposition — no further intervention is necessary at this time.
05-079,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA","Step 6: Provide resources to all patients — 24/7 National Suicide Prevention Lifeline 1-800-273-TALK (8255), En Español: 1-888-628-9454."
05-080,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA",Step 6: Provide resources to all patients — 24/7 Crisis Text Line: Text “HOME” to 741-741.
06-001,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,1,addiction treatment clinician,"Admit a patient to treatment based on the patient's needs, not on arbitrary prerequisites such as a prior treatment failure."
06-002,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,1,addiction treatment clinician,"Give every patient a multidimensional assessment covering the biological, psychological, social and cultural factors that contribute to substance use disorder, addiction and recovery."
06-003,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,1,addiction treatment clinician,"Move a patient along the continuum of care based on their progress and outcomes, not on a predetermined length of stay."
06-004,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,1,addiction treatment clinician,Accompany every treatment decision with informed consent and shared decision-making with the patient.
06-005,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,1,addiction treatment clinician,Place a patient on a continuum of four broad levels of care: Level 1 outpatient treatment; Level 2 intensive or high-intensity outpatient treatment; Level 3 residential treatment; Level 4 medically managed inpatient treatment.
06-006,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,2,addiction treatment clinician,The dimensional admission criteria may recommend a recovery residence in addition to an outpatient level of care.
06-007,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,3,addiction treatment clinician,"Consider each patient's harm-reduction needs, engaging with the patient to understand their treatment goals and preferences and responding to them."
06-008,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,3,addiction treatment clinician,"A full biopsychosocial assessment is not required to decide the level of care, but it is the foundation of the comprehensive treatment plan."
06-009,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,3,addiction treatment clinician,"Use the Level of Care Assessment to decide the recommended level of care, and the Treatment Planning Assessment to develop the comprehensive treatment plan."
06-010,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,3,addiction treatment clinician,"Use the results of the multidimensional assessment to identify problems and strengths in each dimension and subdimension, and work with the patient to develop a patient-centred treatment plan."
06-011,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,3,addiction treatment clinician,Do not let readiness to change decide the level of care on its own; use it to judge risks in the other dimensions and to choose the services delivered at whatever level of care is chosen.
06-012,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,3,addiction treatment clinician,"Assess the patient on six dimensions: (1) intoxication, withdrawal and addiction medications; (2) biomedical conditions; (3) psychiatric and cognitive conditions; (4) substance use-related risks; (5) recovery environment interactions; (6) person-centred considerations."
06-013,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,3,addiction treatment clinician,"In dimension 6 (person-centred considerations), consider the patient's barriers to care, including social determinants of health, their preferences, and their need for motivational enhancement."
06-014,06,ASAM Criteria 4th Edition summary (Colorado HCPF),06a_ASAM_4th_Edition_summary_Colorado_HCPF.pdf,4,addiction treatment clinician,"During the level-of-care assessment, the flagged subdimensions inform the level-of-care recommendation and the initial treatment of immediate needs; consider all subdimensions when planning treatment."
